iso_code,continent,Location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DEU,Europe,GERMANY,26-08-2020,234704,0,1368.571,9525,0,4.429,2815.215,0,16.416,114.25,0,0.053,1.08,227,2.723,,,,,411,4.93,,,,,153850,1.845,,,tests performed,,,,,,,,,,,,,,59.72,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,27-08-2020,234704,0,1368.571,9525,0,4.429,2815.215,0,16.416,114.25,0,0.053,1.06,240,2.879,,,,,397,4.762,,,,,155874,1.869,,,tests performed,,,,,,,,,,,,,,59.72,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,28-08-2020,234704,0,1368.571,9525,0,4.429,2815.215,0,16.416,114.25,0,0.053,1.04,236,2.831,,,,,395,4.738,,,,,157898,1.893,,,tests performed,,,,,,,,,,,,,,59.72,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,29-08-2020,234704,0,1368.571,9525,0,4.429,2815.215,0,16.416,114.25,0,0.053,1.03,241,2.891,,,,,383,4.594,,,,,159922,1.917,,,tests performed,,,,,,,,,,,,,,59.72,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,30-08-2020,243548,8844,1263.429,9543,18,2.571,2921.296,106.082,15.155,114.466,0.216,0.031,1.02,244,2.927,,,,,372,4.462,12299391,,147.46,,161946,1.942,0.007,142.9,tests performed,,,,,,,,,,,,,,59.72,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-9908.299,-1.53,-0.87,-118.90578
DEU,Europe,GERMANY,31-08-2020,243548,0,1263.429,9543,0,2.571,2921.296,0,15.155,114.466,0,0.031,1.02,245,2.939,,,,,376,4.51,,,,,160300,1.922,,,tests performed,,,,,,,,,,,,,,59.72,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,01-09-2020,243548,0,1263.429,9543,0,2.571,2921.296,0,15.155,114.466,0,0.031,1.01,234,2.807,,,,,367,4.402,,,,,158653,1.902,,,tests performed,,,,,,,,,,,,,,59.72,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,02-09-2020,243548,0,1263.429,9543,0,2.571,2921.296,0,15.155,114.466,0,0.031,1.01,227,2.723,,,,,377,4.522,,,,,157006,1.882,,,tests performed,,,,,,,,,,,,,,59.72,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,03-09-2020,243548,0,1263.429,9543,0,2.571,2921.296,0,15.155,114.466,0,0.031,1.01,222,2.663,,,,,377,4.522,,,,,155360,1.863,,,tests performed,,,,,,,,,,,,,,57.87,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,04-09-2020,243548,0,1263.429,9543,0,2.571,2921.296,0,15.155,114.466,0,0.031,1.02,224,2.687,,,,,371,4.45,,,,,153713,1.843,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,05-09-2020,243548,0,1263.429,9543,0,2.571,2921.296,0,15.155,114.466,0,0.031,1.04,222,2.663,,,,,377,4.522,,,,,152067,1.823,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,06-09-2020,252157,8609,1229.857,9578,35,5,3024.559,103.263,14.752,114.886,0.42,0.06,1.05,218,2.615,,,,,398,4.774,13352333,,160.083,,150420,1.803,0.008,125,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-9508.599,-1.43,2.44,-114.10913
DEU,Europe,GERMANY,07-09-2020,252157,0,1229.857,9578,0,5,3024.559,0,14.752,114.886,0,0.06,1.07,228,2.735,,,,,405,4.858,,,,,152370,1.827,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,08-09-2020,252157,0,1229.857,9578,0,5,3024.559,0,14.752,114.886,0,0.06,1.08,230,2.759,,,,,406,4.87,,,,,154319,1.85,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,09-09-2020,252157,0,1229.857,9578,0,5,3024.559,0,14.752,114.886,0,0.06,1.08,227,2.723,,,,,405,4.858,,,,,156269,1.874,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,10-09-2020,252157,0,1229.857,9578,0,5,3024.559,0,14.752,114.886,0,0.06,1.08,233,2.795,,,,,428,5.134,,,,,158218,1.897,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,11-09-2020,252157,0,1229.857,9578,0,5,3024.559,0,14.752,114.886,0,0.06,1.09,220,2.639,,,,,445,5.338,,,,,160168,1.92,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,12-09-2020,252157,0,1229.857,9578,0,5,3024.559,0,14.752,114.886,0,0.06,1.1,233,2.795,,,,,449,5.386,,,,,162117,1.944,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,13-09-2020,261942,9785,1397.857,9646,68,9.714,3141.928,117.369,16.767,115.701,0.816,0.117,1.11,236,2.831,,,,,458,5.494,14500798,,173.853,,164066,1.967,0.009,111.1,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-8985.099,-1.32,3.15,-107.8268
DEU,Europe,GERMANY,14-09-2020,261942,0,1397.857,9646,0,9.714,3141.928,0,16.767,115.701,0,0.117,1.13,237,2.843,,,,,474,5.686,,,,,164054,1.967,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,15-09-2020,261942,0,1397.857,9646,0,9.714,3141.928,0,16.767,115.701,0,0.117,1.14,236,2.831,,,,,503,6.033,,,,,164043,1.967,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,16-09-2020,261942,0,1397.857,9646,0,9.714,3141.928,0,16.767,115.701,0,0.117,1.16,233,2.795,,,,,547,6.561,,,,,164031,1.967,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,17-09-2020,261942,0,1397.857,9646,0,9.714,3141.928,0,16.767,115.701,0,0.117,1.16,238,2.855,,,,,578,6.933,,,,,164019,1.966,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,18-09-2020,261942,0,1397.857,9646,0,9.714,3141.928,0,16.767,115.701,0,0.117,1.16,246,2.951,,,,,642,7.701,,,,,164007,1.966,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,19-09-2020,261942,0,1397.857,9646,0,9.714,3141.928,0,16.767,115.701,0,0.117,1.16,257,3.083,,,,,686,8.228,,,,,163995,1.966,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,20-09-2020,274227,12285,1755,9728,82,11.714,3289.283,147.355,21.051,116.685,0.984,0.141,1.15,268,3.215,,,,,684,8.204,15648677,,187.615,,163983,1.966,0.012,83.3,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-8107.799,-1.16,5.26,-97.29865
DEU,Europe,GERMANY,21-09-2020,274227,0,1755,9728,0,11.714,3289.283,0,21.051,116.685,0,0.141,1.15,267,3.203,,,,,686,8.228,,,,,165460,1.984,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,22-09-2020,274227,0,1755,9728,0,11.714,3289.283,0,21.051,116.685,0,0.141,1.14,278,3.335,,,,,716,8.588,,,,,166938,2.001,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,23-09-2020,274227,0,1755,9728,0,11.714,3289.283,0,21.051,116.685,0,0.141,1.14,293,3.514,,,,,713,8.552,,,,,168415,2.019,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,24-09-2020,274227,0,1755,9728,0,11.714,3289.283,0,21.051,116.685,0,0.141,1.14,296,3.55,,,,,748,8.972,,,,,169893,2.037,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,25-09-2020,274227,0,1755,9728,0,11.714,3289.283,0,21.051,116.685,0,0.141,1.14,301,3.61,,,,,756,9.068,,,,,171370,2.055,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,26-09-2020,274227,0,1755,9728,0,11.714,3289.283,0,21.051,116.685,0,0.141,1.15,312,3.742,,,,,754,9.044,,,,,172848,2.072,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,27-09-2020,287291,13064,1866.286,9838,110,15.714,3445.982,156.699,22.386,118.004,1.319,0.188,1.16,325,3.898,,,,,780,9.356,16868956,,202.245,,174326,2.09,0.012,83.3,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-7504.499,-1.05,3.58,-90.05868
DEU,Europe,GERMANY,28-09-2020,287291,0,1866.286,9838,0,15.714,3445.982,0,22.386,118.004,0,0.188,1.17,353,4.234,,,,,787,9.44,,,,,172465,2.068,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,29-09-2020,287291,0,1866.286,9838,0,15.714,3445.982,0,22.386,118.004,0,0.188,1.17,352,4.222,,,,,797,9.56,,,,,170605,2.045,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,30-09-2020,287291,0,1866.286,9838,0,15.714,3445.982,0,22.386,118.004,0,0.188,1.18,355,4.258,,,,,826,9.908,,,,,168745,2.023,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,01-10-2020,287291,0,1866.286,9838,0,15.714,3445.982,0,22.386,118.004,0,0.188,1.19,362,4.342,,,,,837,10.04,,,,,166885,2.001,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,02-10-2020,287291,0,1866.286,9838,0,15.714,3445.982,0,22.386,118.004,0,0.188,1.21,373,4.474,,,,,830,9.956,,,,,165024,1.979,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,03-10-2020,287291,0,1866.286,9838,0,15.714,3445.982,0,22.386,118.004,0,0.188,1.24,403,4.834,,,,,848,10.172,,,,,163164,1.956,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,04-10-2020,303237,15946,2278,9959,121,17.286,3637.251,191.268,27.324,119.456,1.451,0.207,1.27,424,5.086,,,,,881,10.567,17998083,,215.782,,161304,1.934,0.018,55.6,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-6902.199,-0.94,3.54,-82.8307
DEU,Europe,GERMANY,05-10-2020,303237,0,2278,9959,0,17.286,3637.251,0,27.324,119.456,0,0.207,1.3,446,5.35,,,,,891,10.687,,,,,163138,1.956,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,06-10-2020,303237,0,2278,9959,0,17.286,3637.251,0,27.324,119.456,0,0.207,1.32,449,5.386,,,,,960,11.515,,,,,164972,1.978,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,07-10-2020,303237,0,2278,9959,0,17.286,3637.251,0,27.324,119.456,0,0.207,1.35,470,5.638,,,,,1068,12.81,,,,,166806,2,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,08-10-2020,303237,0,2278,9959,0,17.286,3637.251,0,27.324,119.456,0,0.207,1.38,487,5.841,,,,,1212,14.538,,,,,168639,2.022,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,09-10-2020,303237,0,2278,9959,0,17.286,3637.251,0,27.324,119.456,0,0.207,1.4,510,6.117,,,,,1348,16.169,,,,,170473,2.044,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,10-10-2020,303237,0,2278,9959,0,17.286,3637.251,0,27.324,119.456,0,0.207,1.42,531,6.369,,,,,1484,17.8,,,,,172307,2.066,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,11-10-2020,329382,26145,3735,10206,247,35.286,3950.853,313.603,44.8,122.418,2.963,0.423,1.43,545,6.537,,,,,1561,18.724,19217071,,230.397,,174141,2.088,0.025,40,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-7086.099,-0.94,-1.04,-85.03762
DEU,Europe,GERMANY,12-10-2020,329382,0,3735,10206,0,35.286,3950.853,0,44.8,122.418,0,0.423,1.44,590,7.077,,,,,1620,19.431,,,,,175475,2.104,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,13-10-2020,329382,0,3735,10206,0,35.286,3950.853,0,44.8,122.418,0,0.423,1.46,618,7.413,,,,,1732,20.775,,,,,176809,2.12,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,14-10-2020,329382,0,3735,10206,0,35.286,3950.853,0,44.8,122.418,0,0.423,1.48,602,7.221,,,,,1786,21.423,,,,,178143,2.136,,,tests performed,,,,,,,,,,,,,,49.54,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,15-10-2020,329382,0,3735,10206,0,35.286,3950.853,0,44.8,122.418,0,0.423,1.49,655,7.857,,,,,1891,22.682,,,,,179477,2.152,,,tests performed,,,,,,,,,,,,,,58.8,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,16-10-2020,329382,0,3735,10206,0,35.286,3950.853,0,44.8,122.418,0,0.423,1.5,690,8.276,,,,,2029,24.337,,,,,180811,2.168,,,tests performed,,,,,,,,,,,,,,58.8,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,17-10-2020,329382,0,3735,10206,0,35.286,3950.853,0,44.8,122.418,0,0.423,1.5,731,8.768,,,,,2182,26.173,,,,,182145,2.184,,,tests performed,,,,,,,,,,,,,,58.8,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,18-10-2020,371413,42031,6004.429,10670,464,66.286,4455.004,504.151,72.022,127.984,5.566,0.795,1.5,769,9.224,,,,,2266,27.18,20501420,,245.795,,183478,2.2,0.036,27.8,tests performed,,,,,,,,,,,,,,58.8,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-6920.7993,-0.9,0.94,-83.05392
DEU,Europe,GERMANY,19-10-2020,371413,0,6004.429,10670,0,66.286,4455.004,0,72.022,127.984,0,0.795,1.5,851,10.208,,,,,2370,28.428,,,,,186766,2.239,,,tests performed,,,,,,,,,,,,,,58.8,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,20-10-2020,371413,0,6004.429,10670,0,66.286,4455.004,0,72.022,127.984,0,0.795,1.51,879,10.543,,,,,2539,30.455,,,,,190055,2.279,,,tests performed,,,,,,,,,,,,,,58.8,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,21-10-2020,371413,0,6004.429,10670,0,66.286,4455.004,0,72.022,127.984,0,0.795,1.51,943,11.311,,,,,2807,33.669,,,,,193343,2.318,,,tests performed,,,,,,,,,,,,,,58.8,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,22-10-2020,371413,0,6004.429,10670,0,66.286,4455.004,0,72.022,127.984,0,0.795,1.53,1030,12.355,,,,,3114,37.352,,,,,196631,2.357,,,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,23-10-2020,371413,0,6004.429,10670,0,66.286,4455.004,0,72.022,127.984,0,0.795,1.53,1121,13.446,,,,,3420,41.022,,,,,199919,2.397,,,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,24-10-2020,371413,0,6004.429,10670,0,66.286,4455.004,0,72.022,127.984,0,0.795,1.53,1200,14.394,,,,,3712,44.524,,,,,203207,2.436,,,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,25-10-2020,446205,74792,10684.571,11685,1015,145,5352.115,897.111,128.159,140.159,12.175,1.739,1.52,1294,15.521,,,,,3990,47.859,21946883,,263.125,,206495,2.476,0.055,18.2,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-5935.4995,-0.76,5.6,-71.229706
DEU,Europe,GERMANY,26-10-2020,446205,0,10684.571,11685,0,145,5352.115,0,128.159,140.159,0,1.739,1.5,1360,16.313,,,,,4177,50.102,,,,,210954,2.529,,,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,27-10-2020,446205,0,10684.571,11685,0,145,5352.115,0,128.159,140.159,0,1.739,1.48,1468,17.608,,,,,4509,54.084,,,,,215414,2.583,,,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,28-10-2020,446205,0,10684.571,11685,0,145,5352.115,0,128.159,140.159,0,1.739,1.46,1569,18.82,,,,,4862,58.318,,,,,219874,2.636,,,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,29-10-2020,446205,0,10684.571,11685,0,145,5352.115,0,128.159,140.159,0,1.739,1.44,1696,20.343,,,,,5145,61.713,,,,,224334,2.69,,,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,30-10-2020,446205,0,10684.571,11685,0,145,5352.115,0,128.159,140.159,0,1.739,1.41,1839,22.058,,,,,5389,64.64,,,,,228794,2.743,,,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,31-10-2020,446205,0,10684.571,11685,0,145,5352.115,0,128.159,140.159,0,1.739,1.38,1944,23.318,,,,,5685,68.19,,,,,233253,2.797,,,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,01-11-2020,557214,111009,15858.429,13306,1621,231.571,6683.64,1331.525,190.218,159.602,19.443,2.778,1.36,2061,24.721,,,,,5855,70.229,23610875,,283.075,,237713,2.85,0.071,14.1,tests performed,,,,,,,,,,,,,,60.65,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-4873.9995,-0.61,6.06,-58.491043
DEU,Europe,GERMANY,02-11-2020,557214,0,15858.429,13306,0,231.571,6683.64,0,190.218,159.602,0,2.778,1.34,2243,26.904,,,,,6019,72.196,,,,,237116,2.843,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,03-11-2020,557214,0,15858.429,13306,0,231.571,6683.64,0,190.218,159.602,0,2.778,1.31,2380,28.547,,,,,6263,75.123,,,,,236519,2.836,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,04-11-2020,557214,0,15858.429,13306,0,231.571,6683.64,0,190.218,159.602,0,2.778,1.28,2546,30.539,,,,,6502,77.99,,,,,235922,2.829,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,05-11-2020,557214,0,15858.429,13306,0,231.571,6683.64,0,190.218,159.602,0,2.778,1.25,2653,31.822,,,,,6645,79.705,,,,,235324,2.821,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,06-11-2020,557214,0,15858.429,13306,0,231.571,6683.64,0,190.218,159.602,0,2.778,1.23,2753,33.022,,,,,6833,81.96,,,,,234727,2.814,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,07-11-2020,557214,0,15858.429,13306,0,231.571,6683.64,0,190.218,159.602,0,2.778,1.22,2839,34.053,,,,,6894,82.692,,,,,234130,2.807,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,08-11-2020,682906,125692,17956,15216,1910,272.857,8191.284,1507.644,215.378,182.512,22.91,3.273,1.2,2905,34.845,,,,,6919,82.992,25245604,,302.674,,233533,2.8,0.079,12.7,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-3813.4995,-0.46,5.91,-45.764378
